token_address,s01_mint_authority,s02_freeze_authority,s03_upgradeable,s04_metadata_mutable,s05_lp_lock,s06_deployer_lp,s08_top10_holders,s09_whale_dominance,s10_sybil_clusters,s11_rug_history,s12_wallet_age,s13_suspicious_tx,s14_bot_spike,s15_wash_trading,s16_insider_dump,s17_social_verify,s18_fake_engagement,label,source
f0f195ac24c2d0cdd5b8ba8ce0bf3a17b4eafb4973d9,0.952,0.8021,0.6956,0.7803,0.9653,0.6885,0.8123,0.8221,0.8512,0.802,0.941,0.7874,0.7463,0.8196,0.7796,0.9542,0.7519,1,mock
c2135839552f3fd5543e28f98b8e8e506f984198d996,0.9434,0.6876,0.8576,0.6064,0.7345,0.7053,0.7163,0.8957,0.7285,0.866,0.9509,0.7895,0.8566,0.6449,0.7131,0.7798,0.708,1,mock
1363c61cf1816fb494355e0bcc15a8a9ebceb692d53c,0.0,0.0,0.0219,0.072,0.0163,0.0672,0.2739,0.0427,0.0982,0.0464,0.1218,0.1669,0.0623,0.0003,0.0,0.2041,0.0,0,mock
9ebdeb9e561aa9e320462c6f361e3143479e0bf0148d,0.9042,0.709,0.6839,0.6611,0.8712,0.6852,0.7329,0.747,0.7815,0.7349,0.9473,0.7863,0.697,0.6871,0.8406,0.7814,0.6618,1,mock
69a38d3e1d58b67dc443d70e60e4c74935869b3b2315,0.8324,0.8606,0.7573,0.8192,0.9277,0.8655,0.6821,0.8905,0.737,0.8971,0.8773,0.7291,0.9101,0.7938,0.757,0.9498,0.8568,1,mock
de3ee28884a1ec5ae22bd87fce0a86cb5a2574cbd843,0.8572,0.7942,0.6662,0.5948,0.7548,0.8458,0.7624,0.9014,0.7511,0.7214,0.7895,0.6851,0.7855,0.7555,0.7181,0.8195,0.6979,1,mock
885b37f0982f364521497d1e332992dd6e1d50db5a6d,0.937,0.7929,0.7588,0.7833,0.8334,0.8418,0.8546,0.9133,0.7178,0.7761,0.8669,0.6267,0.8128,0.6476,0.801,0.9135,0.6971,1,mock
61c33059db3de3d6926bbface83971b67d533e364961,0.9491,0.7294,0.8106,0.7741,0.745,0.6544,0.8893,0.7749,0.7082,0.7898,0.793,0.787,0.8067,0.7834,0.8233,0.8767,0.7709,1,mock
76a81d45d3dc85ccac288c721b2eb2c64038a58903b8,0.9915,0.6859,0.8068,0.6597,0.9534,0.8225,0.8874,0.9246,0.694,0.869,0.7559,0.7893,0.8861,0.6834,0.876,0.8405,0.7032,1,mock
7f57bcc98048ee482e62beeb5efb328a1a314a6ae6f6,0.863,0.8423,0.7224,0.7814,0.864,0.8671,0.6931,0.8844,0.6677,0.8837,0.9344,0.7887,0.698,0.748,0.7378,0.9628,0.6421,1,mock
33851b65c71416ae59cd4d933f1b1ac8f3b7b6f9c7e5,0.0,0.0,0.1605,0.0706,0.0983,0.1406,0.1724,0.0076,0.0,0.0416,0.0277,0.0762,0.0778,0.0361,0.1727,0.0446,0.1912,0,mock
90687ddf3a7e4c2022e12f36248d6f0377517203723b,0.8577,0.7218,0.6426,0.758,0.8563,0.809,0.7943,0.9167,0.7532,0.7062,0.8509,0.8069,0.6904,0.818,0.8881,0.8551,0.7399,1,mock
c7acca2532c8f097413847dab7e90c9787cb32c46c01,0.9873,0.6935,0.7509,0.6494,0.9258,0.8056,0.7565,0.8735,0.7914,0.757,0.8024,0.6144,0.8385,0.6831,0.7521,0.7446,0.8576,1,mock
de6f5206732c3e64ed62f8656c1e8d57f3a8bfcc08f2,1.0,0.8476,0.7241,0.7228,0.9551,0.7043,0.7704,0.92,0.8252,0.8408,0.929,0.7573,0.8445,0.7563,0.835,0.8316,0.7168,1,mock
298721260c2fa04f4bc0411524ad8fd8f70ad4ee8619,0.0261,0.0817,0.2101,0.0,0.1083,0.1906,0.0993,0.0903,0.114,0.0855,0.0,0.0,0.0722,0.0258,0.127,0.1952,0.1113,0,mock
8a86175f5051b52c3a79a0e5c410bfc7f6e0e21b8d61,0.0,0.0844,0.199,0.1017,0.0048,0.0,0.2171,0.0401,0.037,0.1452,0.0,0.1137,0.2039,0.1395,0.0239,0.148,0.1771,0,mock
ad9d581370be52c839994028292f299d161d4710fd3d,0.0772,0.0113,0.0865,0.0,0.093,0.1221,0.1054,0.0,0.0324,0.0,0.0731,0.1023,0.1807,0.1478,0.1079,0.055,0.1562,0,mock
f35a1a45b8c4d6d3698e3e7144f204a82d2d154c3ac6,0.9562,0.8866,0.8641,0.6114,0.8189,0.7648,0.7566,0.842,0.6942,0.7395,0.7532,0.6497,0.7722,0.7777,0.7396,0.9377,0.6683,1,mock
e3b1fc52b7b530a0e1c617e95d0d42bc73d58d1a8d02,1.0,0.8525,0.7562,0.7646,0.9276,0.6477,0.9134,0.8842,0.738,0.8432,0.8127,0.7907,0.8673,0.7836,0.7237,0.9619,0.7338,1,mock
50acfa0d035f83a1b999f067b3ea59693b019efbd4f3,0.0992,0.0,0.0956,0.0957,0.0141,0.1355,0.3161,0.2161,0.1169,0.0416,0.0,0.1736,0.0012,0.0934,0.138,0.2105,0.0,0,mock
d643e586a961c938bc97793960755258d22ab096a028,0.1069,0.0235,0.0708,0.0,0.0813,0.0175,0.2635,0.1984,0.1238,0.0943,0.0,0.1383,0.1741,0.0791,0.1648,0.0238,0.0295,0,mock
520b1e8c71ff6f6a37753276496eafcb19117c3999a7,0.132,0.0555,0.0509,0.0,0.0,0.0,0.1058,0.082,0.0,0.0886,0.0664,0.0208,0.0412,0.0,0.0808,0.0073,0.1188,0,mock
8e4957860b2c061c4ea9306e0ede26b3fd7eb34aed9f,0.0048,0.1032,0.0388,0.0,0.0398,0.0285,0.1876,0.1325,0.0,0.1175,0.0,0.1934,0.0756,0.0203,0.0659,0.1013,0.1364,0,mock
d3e739f778665449ff8d61acc61ec674de0fb45041a0,0.9963,0.8426,0.6679,0.686,0.8129,0.771,0.8333,0.8318,0.69,0.8829,0.7778,0.6723,0.796,0.6869,0.8173,0.868,0.8682,1,mock
317eb2918761566e026dc14a6c0fd002d4dd1fae7b90,0.093,0.0,0.2197,0.048,0.0052,0.0651,0.2381,0.0004,0.0,0.0261,0.0717,0.0,0.2021,0.2147,0.0,0.214,0.0413,0,mock
c1531297f1f73ddee2d88b48d08cfc6557f0465dcfbe,0.9996,0.7635,0.8612,0.6464,0.8755,0.6767,0.9031,0.868,0.6927,0.7777,0.7556,0.5974,0.7506,0.8573,0.8727,0.9596,0.8403,1,mock
4154ba3d2f83ac53f7724fe84519fe5f396f5c567046,0.0,0.0,0.1349,0.0162,0.0,0.1622,0.2031,0.1345,0.1186,0.1524,0.0,0.0,0.0,0.0281,0.0072,0.059,0.0327,0,mock
9d8bae58420e268496e1014e5d852a325d27dc10a7db,0.0674,0.0,0.1589,0.1206,0.0235,0.0762,0.2347,0.0841,0.0671,0.0,0.0,0.1781,0.1709,0.0244,0.1551,0.0,0.0935,0,mock
af8b009e2539dca9e3222dd0efbb89402742a4432605,0.1257,0.094,0.0459,0.0994,0.2195,0.1996,0.2606,0.1576,0.149,0.0,0.0019,0.1574,0.168,0.0769,0.0574,0.1192,0.1173,0,mock
6a201a8e8b41e7368d353ac58e8c1d9c89de9c72f46e,0.1158,0.1044,0.2169,0.0,0.0,0.0495,0.2305,0.0651,0.0,0.0862,0.0,0.0315,0.1568,0.0888,0.1959,0.1733,0.1974,0,mock
a74f5dc05558c5b745dadaf75ae44c5af9d3e254eb0a,0.0135,0.0,0.1002,0.1049,0.038,0.0969,0.1038,0.1188,0.0,0.0,0.0,0.0276,0.1964,0.1089,0.1937,0.0037,0.0114,0,mock
378666e26a9b6d82b48aeca5f33294cf16068871b720,0.8978,0.8182,0.6882,0.6703,0.926,0.7243,0.7073,0.8653,0.7721,0.811,0.8936,0.712,0.9087,0.7408,0.85,0.8352,0.6999,1,mock
2094b3ed919fd3c3406a7d515e53f1a511e8b653165b,1.0,0.7806,0.8081,0.6171,0.8296,0.6538,0.7974,0.8279,0.8584,0.6879,0.8189,0.6864,0.9081,0.8353,0.7038,0.8946,0.7607,1,mock
1a9e29df55d559e44afc8097846c68fa75bcce1319b6,0.8988,0.8443,0.7298,0.7816,0.8473,0.6498,0.6874,0.9127,0.7001,0.746,0.859,0.6204,0.7898,0.8082,0.8638,0.8619,0.6572,1,mock
14d6e68171492f863050dcb0077c587e9e848c3b7601,0.9859,0.7029,0.7568,0.5902,0.7807,0.8383,0.893,0.8441,0.6412,0.6978,0.9521,0.7958,0.8152,0.6379,0.9029,0.8055,0.8608,1,mock
8a21b50f3f2e1903597cfcb9e9b6b64945a5f796246b,0.9334,0.7995,0.7805,0.6495,0.9596,0.7459,0.8731,0.8944,0.7014,0.6975,0.7444,0.6855,0.7962,0.679,0.8256,0.805,0.8024,1,mock
1ff84c095d957fe76f83a0a61fcbfca5266f4301fccc,0.055,0.0,0.1332,0.0,0.193,0.1673,0.1323,0.0071,0.0819,0.0079,0.0,0.0263,0.0087,0.1694,0.0,0.0,0.148,0,mock
9cc44395eec2fc223ff039bc6d1578d1c5f3a9422423,0.0644,0.0347,0.1353,0.0,0.0182,0.0,0.142,0.1728,0.0881,0.0,0.1346,0.1913,0.0966,0.0,0.1663,0.0001,0.1044,0,mock
48e06475ca9cd0b8670f38743332fcf330837b1956b4,0.057,0.0981,0.1877,0.0624,0.1258,0.1752,0.121,0.2072,0.0235,0.0128,0.1079,0.1923,0.1076,0.1227,0.1639,0.0944,0.0,0,mock
0751a311eb721ec7eef00c4d8bedb7178e68023d8425,0.049,0.1685,0.1649,0.0,0.0856,0.113,0.1306,0.1562,0.0128,0.0841,0.1113,0.0,0.0202,0.0757,0.0323,0.1591,0.1406,0,mock
52f3d210fe27d075c0ca7374467102006cb047901e19,1.0,0.7342,0.7942,0.7835,0.8869,0.836,0.8623,0.7524,0.721,0.8126,0.7435,0.5823,0.7211,0.75,0.7841,0.9183,0.7658,1,mock
99e7a05e01f87de5ad171a8d3647394d1e2addc5470d,0.0,0.0,0.1265,0.1177,0.2074,0.1577,0.0901,0.0053,0.0812,0.139,0.1486,0.0,0.0501,0.086,0.0814,0.1558,0.0,0,mock
4590359ffcdbba659a323fdbab9c68135ac8ffb57f40,0.0562,0.067,0.0799,0.0,0.1644,0.1225,0.293,0.0,0.0935,0.0934,0.0246,0.1017,0.2083,0.1809,0.0,0.0,0.1594,0,mock
9ffc1ec02f4bf659679b4a3a1c2d75bd21564d6b373e,0.8985,0.6993,0.6396,0.6837,0.8074,0.6901,0.7019,0.9609,0.8306,0.818,0.9582,0.8199,0.8413,0.6947,0.6897,0.9115,0.7429,1,mock
2bd718a9d5329558af762ed6b16d93029dfd593dd115,0.8931,0.8271,0.7178,0.6997,0.7805,0.7982,0.7694,0.935,0.6971,0.7232,0.7615,0.7182,0.7349,0.654,0.7448,0.7866,0.7337,1,mock
2d0e193d6d92a2b6370bd410c0e25d5a98a05cad9a93,0.8074,0.866,0.8276,0.668,0.9274,0.64,0.8526,0.8611,0.8675,0.7046,0.9292,0.7603,0.7515,0.8698,0.7879,0.8137,0.826,1,mock
0696d7271097b6a53ed56a3cc5d64b90007b48d6ac10,0.7806,0.8658,0.8059,0.7554,0.84,0.7894,0.766,0.7452,0.7583,0.7323,0.8331,0.6308,0.7444,0.8288,0.7611,0.8687,0.7659,1,mock
1b80fcd7b3a98e8450571fb8cd40c7556218504205b0,0.0671,0.1545,0.0698,0.0621,0.0122,0.0,0.1867,0.0644,0.0702,0.0417,0.0791,0.0623,0.0922,0.0781,0.1531,0.0561,0.0518,0,mock
877e168d32b546edfe64f335a10443c9ce6b1fd9956a,0.0216,0.0072,0.0862,0.0,0.1888,0.0,0.1262,0.1322,0.0,0.0,0.0,0.1022,0.1795,0.2036,0.0167,0.0,0.134,0,mock
eaf212fe8b75e0edcbbac3242300d490292f50044a13,0.8557,0.7443,0.6806,0.8063,0.9403,0.7055,0.8373,0.825,0.8495,0.7901,0.7936,0.6392,0.8147,0.6931,0.8203,0.9455,0.7259,1,mock
9f70c01f300b263070afda6ab8276a2c1f205aacabd7,0.0958,0.1193,0.0375,0.0627,0.0542,0.19,0.1671,0.1749,0.0,0.1381,0.1358,0.0532,0.1983,0.0743,0.1947,0.0413,0.0,0,mock
970d1b4fb15eaa2abecb8d41de224d1fe7c06c3bb891,0.1262,0.1212,0.0582,0.0859,0.1702,0.0879,0.1762,0.0792,0.079,0.0615,0.1637,0.0521,0.0618,0.1753,0.1018,0.1682,0.0645,0,mock
aa32d9c7e5cdb854c7cacead0281773b2bf10be1a103,0.0,0.0,0.1083,0.1041,0.0017,0.126,0.2893,0.2036,0.1139,0.0742,0.0846,0.0505,0.1522,0.1566,0.0516,0.1341,0.0949,0,mock
00f58eb36718b2fc57c4e5c0001d5d1202c503fe1a26,0.9589,0.7371,0.8658,0.6203,0.9425,0.6513,0.8502,0.8834,0.8428,0.7872,0.7937,0.6399,0.6963,0.6916,0.7059,0.7303,0.7226,1,mock
88d442ab65c3e0a08b286c1d36a254c03fc94657a948,0.0264,0.1318,0.087,0.0,0.0,0.1139,0.22,0.0333,0.1546,0.0,0.0,0.0892,0.0869,0.1412,0.0,0.1028,0.0067,0,mock
91b499befe48cbc3a14733dfb5ac5a7efc653cc988fd,0.9229,0.908,0.8439,0.727,0.9026,0.7511,0.8793,0.8615,0.8453,0.8585,0.8439,0.6422,0.7393,0.783,0.8638,0.8551,0.7804,1,mock
caaf758ecec3b116d22913c6fd0d9d9f3dd2b8521c76,0.9251,0.7291,0.8496,0.7125,0.9161,0.7214,0.8081,0.8162,0.6928,0.8031,0.8493,0.6037,0.9155,0.7427,0.8815,0.9494,0.719,1,mock
a5f81a1bb50a7309d5c345a709840e7cca90649dc4a2,0.0283,0.1495,0.0795,0.0634,0.1505,0.1413,0.1129,0.0246,0.0216,0.0629,0.0,0.1583,0.1803,0.0529,0.0942,0.0912,0.0,0,mock
e7a4be5c74a1ecb7611cc7cd6bd917135249367f67da,0.0338,0.1235,0.0544,0.0944,0.0115,0.1197,0.2797,0.103,0.0475,0.1425,0.0443,0.0951,0.0815,0.1616,0.1546,0.1273,0.0642,0,mock
7268628ff541d4b728b9352c456e8e1ba29078550f33,0.9436,0.8089,0.694,0.7338,0.7568,0.7343,0.7889,0.9589,0.8402,0.7432,0.8501,0.6229,0.899,0.8389,0.7516,0.8833,0.7762,1,mock
e6e659fd9918dac0418eb360b9b69c936837c3c4b65c,0.0858,0.0,0.0,0.1297,0.1412,0.1213,0.1647,0.1751,0.1286,0.0159,0.0,0.1443,0.1473,0.0,0.071,0.2047,0.0667,0,mock
2efba6b9d42b9e34cdd2641890226e0ee7cfae81aa27,0.9558,0.9126,0.8423,0.6983,0.8209,0.761,0.7043,0.8451,0.8374,0.8362,0.8949,0.619,0.6977,0.833,0.7508,0.8065,0.8584,1,mock
904376e029bb880aec0bf07819ca005b1977d8ef528e,0.0587,0.1249,0.0973,0.0545,0.1203,0.1313,0.2696,0.0098,0.1107,0.1618,0.1454,0.0034,0.1238,0.0232,0.0931,0.1721,0.0,0,mock
ea663bc58e3fd0e419fb7bfa9f3d2c09bddb980ec1de,0.8698,0.7166,0.8515,0.5961,0.9296,0.6524,0.7032,0.9073,0.8248,0.8135,0.8708,0.7148,0.7591,0.6593,0.7649,0.8897,0.8101,1,mock
ac0d547f47a91453cadaaacb7bb988e68540f46e6929,1.0,0.8171,0.7434,0.7683,0.9238,0.6757,0.7033,0.8335,0.7317,0.7921,0.905,0.7416,0.9162,0.6536,0.7766,0.8114,0.8368,1,mock
ffc51e3fb97db4227edf2fb3050881764026d11b49e5,0.0853,0.0103,0.0131,0.1337,0.0854,0.0598,0.2646,0.0389,0.1242,0.0119,0.0512,0.0,0.0694,0.1612,0.0466,0.1396,0.0,0,mock
144658964886b7b11ae93e364ce68c204c127c7cc127,0.0004,0.0207,0.0464,0.0121,0.1206,0.0747,0.2415,0.0042,0.0,0.1104,0.0,0.0998,0.217,0.0032,0.0854,0.0,0.1047,0,mock
f7573623f52bd9d24aa8f38d5c317c33b8455d7a7ba7,0.0159,0.0,0.0,0.092,0.0319,0.1272,0.2808,0.1748,0.0838,0.1019,0.1453,0.0537,0.054,0.0,0.0,0.1654,0.1441,0,mock
0d0994c803ca09812a3e90d29c8c827e2416cad8e9ab,0.7874,0.8591,0.6816,0.6808,0.8118,0.7188,0.8532,0.9164,0.7662,0.7004,0.7426,0.6178,0.8283,0.7918,0.7453,0.8889,0.7466,1,mock
47064bb19f71ac23978c0044d273966204e71392ac6c,0.9388,0.839,0.6948,0.7254,0.7629,0.8294,0.7052,0.9025,0.6583,0.7074,0.7555,0.6277,0.7279,0.6931,0.8056,0.7784,0.7988,1,mock
b9a7d32a3480d560012bb17eb509b8edae04dc98f7de,0.0,0.0415,0.179,0.0,0.2133,0.0,0.304,0.0957,0.0735,0.1315,0.0212,0.0443,0.1317,0.1204,0.0825,0.0,0.1374,0,mock
32a841f14275398aed30f38fbd64c8e1e2def93c451f,0.1404,0.1269,0.1779,0.0976,0.1015,0.0444,0.2245,0.1752,0.1071,0.0388,0.0,0.0,0.134,0.1312,0.1498,0.0127,0.0562,0,mock
e8b6939b09d2f1405136f1a7c215fa1bd224b43fc33f,0.0684,0.0,0.2109,0.1081,0.0922,0.1849,0.2079,0.1275,0.1146,0.0341,0.0659,0.1104,0.1053,0.0674,0.0,0.0161,0.1245,0,mock
e04f9fd4c51fa651cb6ff75eec0ce18e49f719c1327b,0.1335,0.0125,0.0926,0.0,0.2013,0.1873,0.1945,0.0,0.0333,0.0003,0.0,0.0,0.0697,0.0788,0.0945,0.0747,0.0,0,mock
59d0981d84cff0c4dd8e0f90396944edaef1da4febbc,0.8787,0.691,0.6928,0.6554,0.8991,0.7927,0.8642,0.8684,0.7656,0.9147,0.8908,0.6612,0.8055,0.7981,0.7029,0.8888,0.6897,1,mock
b60104e1cb14ea904d83f12c6774e311f70a5bac51ce,0.1337,0.1069,0.123,0.063,0.0498,0.077,0.1967,0.1218,0.0768,0.0929,0.126,0.0771,0.1514,0.1068,0.0613,0.0558,0.0,0,mock
68b1a9ed086f61f4ff5a4517199d0dc240d61b98c068,0.0,0.0,0.2085,0.0215,0.0757,0.0027,0.3116,0.1877,0.0,0.1346,0.0,0.1471,0.0484,0.1606,0.117,0.0089,0.0778,0,mock
694f8eb19e9317243ee8ce66c9a6a212b20f590745e4,0.04,0.0,0.012,0.0076,0.1463,0.1248,0.2512,0.15,0.1067,0.0,0.0,0.0,0.0599,0.0364,0.178,0.2192,0.1854,0,mock
0b9b4cd4964729a58db3ce584c31b0d8a54e38d9afb5,0.8909,0.8729,0.6636,0.5829,0.9293,0.8658,0.7114,0.9277,0.7193,0.8313,0.8847,0.7198,0.7421,0.8251,0.6852,0.7455,0.8466,1,mock
5e729df738ea6cde77dd54d32d776fa2e7b9d844de46,0.9883,0.8531,0.8624,0.7241,0.8144,0.7687,0.7311,0.8876,0.6838,0.706,0.9329,0.6682,0.863,0.7678,0.8737,0.9328,0.8639,1,mock
01b9dbbe1ddae3be2703ee812498a0c8635f222631ff,0.0403,0.0,0.1136,0.1365,0.0527,0.1295,0.198,0.0123,0.1018,0.047,0.0,0.122,0.1384,0.1445,0.0973,0.0942,0.165,0,mock
65615d8d4d689a4e4c4688f27a5a57bbafd1db1246d9,0.1229,0.0,0.1734,0.1629,0.0817,0.1751,0.1135,0.1209,0.0,0.0,0.0439,0.1682,0.2168,0.0,0.1904,0.1615,0.0,0,mock
1bc95d2eb83e7d9fe8afc9d2570c617965af608c786d,0.0024,0.0,0.0603,0.104,0.1576,0.0,0.3181,0.0481,0.0,0.0624,0.0551,0.1417,0.0184,0.0,0.1512,0.1222,0.0179,0,mock
a9c15c90e7323ac6e05c23763a00cbe54d2879e29ca9,0.0889,0.1557,0.1482,0.0,0.0201,0.0,0.0953,0.1909,0.0616,0.0,0.0253,0.1436,0.0,0.043,0.0,0.1372,0.1725,0,mock
7a4e3019d983d2226189d534eda1662c4363b9611835,0.0801,0.0,0.0377,0.0,0.2129,0.1783,0.159,0.1101,0.0,0.0,0.0599,0.152,0.187,0.0542,0.1292,0.1057,0.0,0,mock
e79b26b5b76361efb54be1be27cab11820fed8953fe4,0.0,0.1253,0.0944,0.0812,0.088,0.0403,0.1666,0.1145,0.1536,0.0,0.0,0.0,0.1882,0.2111,0.0077,0.1182,0.1158,0,mock
a991f39758e4576d086fa6f009d516e9b9ac8525c9f9,0.0544,0.0,0.1863,0.0286,0.0177,0.0,0.2087,0.0948,0.0,0.1592,0.1378,0.0,0.0294,0.0837,0.1303,0.0939,0.1049,0,mock
64ba11dfda09097e2ac7c3e5cb86a9dd1e3580d3c044,0.8297,0.7318,0.8387,0.6589,0.7654,0.8461,0.6807,0.936,0.6647,0.7112,0.7902,0.6219,0.8387,0.6362,0.6836,0.9196,0.6871,1,mock
1a514a6dd21db3d1fbd3101a6512c3c01533cb997273,0.9105,0.8698,0.7163,0.7949,0.8589,0.7832,0.7004,0.9145,0.7878,0.7652,0.8853,0.5906,0.9161,0.7926,0.7759,0.9106,0.8618,1,mock
3cfd3c9e76f70bd5ba599b6262bd42c89fc777b380c0,0.1554,0.0692,0.2102,0.0,0.1588,0.0141,0.1647,0.0442,0.0933,0.0,0.0,0.0429,0.0967,0.1064,0.0,0.1504,0.1228,0,mock
ab8b36d5a79ac85ec745553fb758518dd7dc461fea0e,0.9439,0.8984,0.7498,0.6279,0.9065,0.8395,0.7296,0.7787,0.6899,0.8285,0.7674,0.6056,0.9008,0.7922,0.8392,0.8773,0.8134,1,mock
32b48695ff57dee13f83e32a80e4e966ee456d0811c5,0.0,0.089,0.0378,0.0,0.1608,0.1183,0.1015,0.0844,0.1018,0.0,0.153,0.1766,0.1639,0.0329,0.0218,0.0943,0.1754,0,mock
a80cc84c8028f70a6972af89cea98b7f7fea156ff24d,0.0579,0.0001,0.129,0.122,0.2069,0.1541,0.3058,0.0,0.1441,0.0399,0.0,0.1755,0.0492,0.2096,0.0,0.0462,0.1273,0,mock
5caa397547323022bf219803bf75fda82f558417d696,0.1512,0.0224,0.1157,0.0,0.0847,0.0213,0.2991,0.1533,0.0523,0.0473,0.0952,0.1271,0.1362,0.2024,0.1366,0.0382,0.0,0,mock
bce404241c7ef362b7e60e3dd51b6105c3d46e2a8883,0.9392,0.9053,0.6622,0.6077,0.7557,0.7628,0.7454,0.8752,0.8022,0.7289,0.8822,0.6434,0.7972,0.8473,0.8831,0.7522,0.7317,1,mock
19b1f34c0f49af70a13547e1090c2ef19d3f48a7081e,0.9677,0.7662,0.7607,0.6963,0.949,0.7506,0.7732,0.7732,0.7065,0.7326,0.945,0.7668,0.6941,0.868,0.8071,0.914,0.8699,1,mock
80bc94532ad55b6da282208505913ac528f0aebc4bf2,0.0808,0.0053,0.0,0.0,0.1039,0.1927,0.2793,0.1632,0.1333,0.0946,0.1202,0.0367,0.0948,0.1564,0.0226,0.145,0.1584,0,mock
ac725e1fcb090ef44a2a22821a0e719eb2676df4e921,0.7831,0.7403,0.7789,0.7674,0.9388,0.8292,0.8988,0.8991,0.7854,0.8612,0.8612,0.7248,0.8663,0.8614,0.7506,0.7726,0.7938,1,mock
ff8a4611699eab2d93ad1627d16101eec42c487ca6c0,0.01,0.1287,0.0305,0.1058,0.1745,0.1281,0.0926,0.1877,0.0,0.047,0.024,0.1963,0.1382,0.1836,0.1979,0.1115,0.041,0,mock
ed5e9e7b5d29aacf2738b3b43bb789cf5d334776b6f6,0.8861,0.7456,0.8112,0.6073,0.8332,0.698,0.8428,0.8468,0.7901,0.6909,0.8249,0.7238,0.6818,0.7023,0.7307,0.7629,0.6913,1,mock
ba6f5fd2dd46306208739c1ffc4c7eb71235c21c19e1,0.9709,0.7346,0.6357,0.6264,0.8088,0.8374,0.9121,0.797,0.784,0.7759,0.9655,0.7087,0.9054,0.6577,0.9129,0.7729,0.861,1,mock
dca6310ccf381333eafe9a6b2c6dbc20361540ac79d3,0.8854,0.9185,0.8162,0.6369,0.9246,0.7711,0.7642,0.9006,0.7819,0.7198,0.7634,0.6296,0.7297,0.6442,0.7642,0.7975,0.7593,1,mock
2987f635485cad8c07a0bef552ed7746f2c62238f7ea,0.8586,0.8186,0.7051,0.7631,0.8496,0.7535,0.7997,0.804,0.6356,0.9069,0.8513,0.812,0.7316,0.7147,0.6921,0.8488,0.8418,1,mock
97a8674d13e71fda3e88a5854d65826a78b43846937b,1.0,0.8731,0.7178,0.7698,0.7333,0.7588,0.7891,0.8915,0.7914,0.8203,0.9274,0.8057,0.706,0.6861,0.686,0.9422,0.7647,1,mock
4d731d44e3e1ee3d32d3326adf5949142754007939a3,0.0533,0.1586,0.0815,0.021,0.0696,0.0,0.2994,0.0399,0.0594,0.1139,0.0,0.0318,0.0505,0.0311,0.1371,0.1165,0.0122,0,mock
b8683f3af96393df417e4a2ee29b295ed7312641f5fc,0.1143,0.0,0.0402,0.0493,0.1308,0.0,0.1039,0.0,0.0,0.0927,0.1633,0.0518,0.143,0.0167,0.1093,0.0031,0.0,0,mock
425117dfb054ee224a4b37a371a2a18c8757919c351e,0.0433,0.053,0.1627,0.0,0.0754,0.0145,0.2598,0.0939,0.0538,0.1186,0.1118,0.1334,0.0907,0.1701,0.0351,0.0251,0.1448,0,mock
540844184e1620e5670bae16af13cb41a5336968a022,0.0,0.1389,0.0457,0.0807,0.0501,0.1799,0.2475,0.1534,0.0,0.0484,0.1682,0.0927,0.2189,0.0,0.0,0.164,0.0382,0,mock
92696e88ca44d64a331ad693349fa4800322058d3496,0.9295,0.8054,0.7307,0.6795,0.7656,0.7711,0.862,0.9555,0.852,0.815,0.7542,0.6487,0.8086,0.7125,0.7786,0.8219,0.7465,1,mock
353314edf3dba5ca573c9a9e830cdf1aef772a155a74,0.8708,0.8125,0.8291,0.7284,0.9368,0.7686,0.8491,0.741,0.6847,0.7495,0.7492,0.6359,0.7042,0.6967,0.8326,0.8176,0.7188,1,mock
59280d964f764bec46c2ca29d79eb1a7abdacd058a1e,0.7974,0.9027,0.6555,0.7689,0.8023,0.6508,0.8637,0.835,0.7248,0.8386,0.8438,0.708,0.7127,0.7238,0.8714,0.861,0.8604,1,mock
cc2c424c87d3f3c9411453b0c0dd876b54b4a484086f,0.0262,0.0329,0.0424,0.0,0.0683,0.1873,0.1082,0.1525,0.0344,0.1508,0.0389,0.1217,0.0084,0.1513,0.0057,0.1869,0.1477,0,mock
ba769a1833e8e68d8db19d7b983bd95a78c8d8ca49a2,0.9916,0.7943,0.6489,0.7967,0.9014,0.7505,0.8961,0.9221,0.7926,0.8289,0.7589,0.7617,0.7215,0.8662,0.9133,0.924,0.6603,1,mock
ed6de8198b85b00bcf3944e6e16b78b82d38f6250906,0.8599,0.7204,0.7525,0.6074,0.8524,0.8474,0.7639,0.9046,0.8265,0.8756,0.7867,0.6151,0.7273,0.7746,0.8625,0.8873,0.6725,1,mock
988cb2cdb206287a62e4ae6591f50cc375f1a8ad6a55,0.9804,0.8117,0.8045,0.7067,0.7567,0.6991,0.7523,0.7415,0.7308,0.8705,0.8397,0.6066,0.8972,0.7732,0.6839,0.8537,0.6881,1,mock
9978b69e4fdb43cad926a91ff05ddcec71e5fe3dc338,0.099,0.0,0.0237,0.1576,0.0882,0.1554,0.1246,0.0,0.0,0.1122,0.0,0.1765,0.0781,0.1304,0.1099,0.1884,0.0,0,mock
b212c4b3401b6c2824b09608c87df19b8fdcb3ad9ce3,0.0932,0.042,0.0668,0.1122,0.1921,0.0139,0.1467,0.0808,0.0377,0.0,0.0,0.0,0.1172,0.0,0.137,0.2147,0.0617,0,mock
f4c3a832165cabc3dd8d425547eb0f0bb71ec1526cf6,0.0201,0.096,0.1709,0.088,0.1667,0.1676,0.2361,0.0461,0.0868,0.0182,0.0,0.0,0.0974,0.1405,0.0823,0.0,0.0975,0,mock
